3.598860857726460770e-03
7.560185663187107309e-03
7.934618482286125152e-03
0.000000000000000000e+00
1.308025261382243613e-02
0.000000000000000000e+00
9.555926845512045104e-03
4.996560150660689370e-03
2.610862285112501222e-02
1.636066167233551222e-02
2.846072660825364406e-02
2.968798036085607689e-02
3.095001675834753788e-02
3.224732184737569979e-02
8.059291601901183433e-02
7.688930103059243848e-02
1.454228389206294915e-02
6.047832008289485278e-02
7.070380073682552835e-02
5.711861892252087514e-02
6.777089400321104073e-02
8.790752210529129140e-02
1.641252832727414512e-01
1.039875782762712669e-01
8.817195745682729346e-02
1.420800131389441667e-01
1.576286704778480929e-01
1.305239803867980775e-01
1.012853751977421390e-01
2.327894375413452621e-01
1.564383531557224927e-01
1.243677057620601462e-01
1.284872239446347986e-01
1.990450820642861440e-01
3.835920764200647093e-01
2.827790847188550449e-01
1.750497721172389332e-01
1.203631563665068516e-01
2.326918808010388917e-01
2.558363318698751443e-01
2.306699894875133272e-01
1.697286049874057179e-01
1.048749959148506383e-01
3.779042713124661224e-01
1.666960580146880366e-01
1.905829139349121959e-01
2.156556623024136476e-01
2.822706303289752583e-01
3.109465742521959619e-01
2.556949035258690439e-01
2.408636573309861362e-01
2.249623130767151591e-01
2.541727253615402859e-01
1.660955351777727573e-01
2.436029511796413416e-01
2.250341385232640379e-01
2.309267246401483786e-01
2.895704646954730399e-01
2.430187073756731320e-01
3.599842332121320210e-01
1.987421359310941604e-01
2.910409233253757333e-01
2.982826795608783388e-01
2.445148622753792189e-01
2.818121312418367941e-01
2.565813511420999005e-01
2.956057613228438297e-01
2.017788199931649373e-01
4.131230678927179101e-01
4.580750041055979271e-01
4.687637487052683793e-01
5.165111406402839167e-01
7.548268998819942510e-01
3.860192338340165952e-01
5.921322792016923131e-01
3.228970231485015496e-01
3.713575358977280194e-01
5.061005292959626090e-01
3.448120970211218661e-01
3.963730473120641862e-01
4.499495403842714292e-01
7.353939575716768040e-01
1.408291555202339229e-01
4.314405575097107204e-01
4.894658320722899414e-01
4.497244155107184560e-01
4.080506065161323415e-01
4.685176742088181800e-01
6.374766880389229895e-01
4.336242957117659724e-01
4.423804435843712857e-01
7.332872299757347001e-01
4.602447825884907195e-01
6.453624774702566569e-01
7.178755456530964141e-01
6.709079634970447348e-01
5.595788345874550540e-01
3.802466304440897948e-01
8.396539746496450851e-01
5.923665890530488420e-01
2.682550538352069247e-01
4.782723762748891660e-01
9.048154995631508823e-01
