C:/Users/Merli/python_projects/ParticleSenseML/input_files/100%/IMG_0101.JPG
0.007098423066525
0.007047720044621251
0.00444496492022875
0.00566183744591875
0.0105124265413775
0.0026196561316937502
0.01556582772445125
0.0036844195916725
0.02462476763792125
0.00880542480395125
0.0097011781909175
0.004394261898325
0.0074026411979475
0.011137763811523751
0.01012370337344875
0.03091194235398625
0.0165291851406225
0.016968611330455
0.01722212643997375
0.0122025272715025
0.0067942049351025005
0.006963215008115
0.019909386600872502
0.01786436471742125
0.012236329286105
0.0254529169956825
0.02489518375474125
0.0078082653731775
0.00310978534343
0.01685030427934625
0.0067942049351025005
0.010850446687402501
0.015582728731752501
0.0028393692266100003
0.005898451548136251
0.0239656283531725
0.00383652865738375
0.00485058909545875
0.0158531448485725
0.0030083792996225002
0.00552662938750875
0.0142982521768575
0.0127433595051425
0.00278866620470625
0.035965343537060004
0.00630407572336625
0.07272503441727875
0.01093495172390875
0.00441116290562625
0.00454637096403625
0.07519258148326126
0.0180164737831325
0.0066082938547887505
0.0119997151838875
0.022714953812880002
0.0066589968766925
0.00390413268658875
0.01722212643997375
0.02609515527313
0.00529001528529125
0.00867021674554125
0.003988637723095
0.07884319906033126
0.15712866487972127
0.00856881070173375
0.02526700591536875
0.0509396360059675
0.0044956679421325006
0.0568887905760075
0.0067266009058975
0.02217412157924
0.03544141231072125
0.07870799100192126
0.028055672120075002
0.0059829565846425
0.006642095869391251
0.01595455089238
0.00437736089102375
0.01406163807464
0.0058308475189312505
0.00454637096403625
0.0624999250000225
0.00454637096403625
0.00887302883315625
0.0458017297863875
0.01546442168064375
0.011019456760415
0.00414074678880625
0.05470856063414625
0.005678738453220001
0.0073350371687425
0.036252660661181255
0.004309756861818751
0.005205510248785
0.0065913928474875
0.016427779096815
0.00403934074499875
0.00998849531503875
0.025385312966477502
0.0033971024675512503
0.004664678015145
0.010022297329641251
0.0090927419280725
0.00643928378177625
0.00809558249729875
0.017915067739325
0.00919414797188
0.007774463358575
0.01056312956328125
0.00481678708085625
0.008315295592215
0.01637707607491125
0.0069294129935125
0.00851810767983
0.00843360264332375
0.0240332323823775
0.03469776798946625
0.028630306368317503
0.0409342396836275
0.02285016187129
0.0399877832747575
0.00370132059897375
0.013284191738782501
0.007013918030018751
0.04379050991753875
0.0097011781909175
0.02888382147783625
0.01810097881963875
0.00867021674554125
0.0381624744862225
0.0031435873580325
0.07532778954167126
0.004123845781505001
0.012996874614661251
0.00410694477420375
0.04744112749460875
0.00880542480395125
0.0538466092617825
0.03542451130342
0.00616886766495625
0.013453201811795
0.0113912789210425
0.020044594659282503
0.0071322250811275
0.00441116290562625
